"SpatialAssessmentUnit";"Biotic_group";"integ_beat";"number_indicators"
"100kmE46N57";"Birds";0.512368421052632;38
"100kmE46N57";"Cetaceans";0.44;4
"100kmE46N57";"Fish";0.655714285714286;14
"100kmE46N57";"Invertebrate fisheries";0.85;2
"100kmE46N57";"Macroalgae";0.356666666666667;3
"100kmE46N57";"Zooplankton";0.7575;4
"100kmE46N58";"Benthic fauna quality";0.747857142857143;28
"100kmE46N58";"Birds";0.512368421052632;38
"100kmE46N58";"Cetaceans";0.44;4
"100kmE46N58";"Fish";0.655714285714286;14
"100kmE46N58";"Invertebrate fisheries";0.85;2
"100kmE46N58";"Macroalgae";0.356666666666667;3
"100kmE46N58";"Zooplankton";0.7575;4
"100kmE46N59";"Benthic fauna quality";0.747857142857143;28
"100kmE46N59";"Birds";0.512368421052632;38
"100kmE46N59";"Cetaceans";0.44;4
"100kmE46N59";"Fish";0.655714285714286;14
"100kmE46N59";"Invertebrate fisheries";0.85;2
"100kmE46N59";"Macroalgae";0.356666666666667;3
"100kmE46N59";"Zooplankton";0.7575;4
"100kmE46N60";"Benthic fauna quality";0.747857142857143;28
"100kmE46N60";"Birds";0.512368421052632;38
"100kmE46N60";"Cetaceans";0.44;4
"100kmE46N60";"Fish";0.655714285714286;14
"100kmE46N60";"Invertebrate fisheries";0.85;2
"100kmE46N60";"Macroalgae";0.356666666666667;3
"100kmE46N60";"Zooplankton";0.7575;4
"100kmE46N61";"Benthic fauna quality";0.747857142857143;28
"100kmE46N61";"Birds";0.512368421052632;38
"100kmE46N61";"Cetaceans";0.44;4
"100kmE46N61";"Fish";0.655714285714286;14
"100kmE46N61";"Invertebrate fisheries";0.85;2
"100kmE46N61";"Macroalgae";0.356666666666667;3
"100kmE46N61";"Zooplankton";0.7575;4
"100kmE46N62";"Benthic fauna quality";0.743333333333333;3
"100kmE46N62";"Birds";0.4484;25
"100kmE46N62";"Fish";0.665;10
"100kmE46N62";"Invertebrate fisheries";0.85;2
"100kmE46N63";"Benthic fauna quality";0.743333333333333;3
"100kmE46N63";"Birds";0.4484;25
"100kmE46N63";"Fish";0.665;20
"100kmE46N63";"Invertebrate fisheries";0.85;4
"100kmE46N64";"Benthic fauna quality";0.747857142857143;28
"100kmE46N64";"Birds";0.512368421052632;38
"100kmE46N64";"Cetaceans";0.44;4
"100kmE46N64";"Fish";0.659583333333333;24
"100kmE46N64";"Invertebrate fisheries";0.85;4
"100kmE46N64";"Macroalgae";0.356666666666667;3
"100kmE46N64";"Zooplankton";0.7575;4
"100kmE46N65";"Birds";0.512368421052632;38
"100kmE46N65";"Cetaceans";0.44;4
"100kmE46N65";"Fish";0.659583333333333;24
"100kmE46N65";"Zooplankton";0.7575;4
"100kmE46N66";"Birds";0.512368421052632;38
"100kmE46N66";"Cetaceans";0.44;4
"100kmE46N66";"Fish";0.659583333333333;24
"100kmE46N66";"Zooplankton";0.7575;4
"100kmE47N52";"Benthic fauna quality";0.733333333333333;6
"100kmE47N52";"Birds";0.4484;25
"100kmE47N52";"Fish";0.651666666666667;12
"100kmE47N52";"Invertebrate fisheries";0.85;2
"100kmE47N52";"Macroalgae";0.36;1
"100kmE47N53";"Benthic fauna quality";0.747857142857143;28
"100kmE47N53";"Birds";0.512368421052632;38
"100kmE47N53";"Cetaceans";0.44;4
"100kmE47N53";"Fish";0.646875;16
"100kmE47N53";"Invertebrate fisheries";0.85;2
"100kmE47N53";"Macroalgae";0.356666666666667;3
"100kmE47N53";"Zooplankton";0.7575;4
"100kmE47N54";"Benthic fauna quality";0.747857142857143;28
"100kmE47N54";"Birds";0.512368421052632;38
"100kmE47N54";"Cetaceans";0.44;4
"100kmE47N54";"Fish";0.646875;16
"100kmE47N54";"Invertebrate fisheries";0.85;2
"100kmE47N54";"Macroalgae";0.356666666666667;3
"100kmE47N54";"Zooplankton";0.7575;4
"100kmE47N55";"Benthic fauna quality";0.747857142857143;28
"100kmE47N55";"Birds";0.512368421052632;38
"100kmE47N55";"Cetaceans";0.44;4
"100kmE47N55";"Fish";0.646875;16
"100kmE47N55";"Invertebrate fisheries";0.85;2
"100kmE47N55";"Macroalgae";0.356666666666667;3
"100kmE47N55";"Zooplankton";0.7575;4
"100kmE47N56";"Benthic fauna quality";0.747857142857143;28
"100kmE47N56";"Birds";0.512368421052632;38
"100kmE47N56";"Cetaceans";0.44;4
"100kmE47N56";"Fish";0.653846153846154;26
"100kmE47N56";"Invertebrate fisheries";0.85;4
"100kmE47N56";"Macroalgae";0.356666666666667;3
"100kmE47N56";"Zooplankton";0.7575;4
"100kmE47N57";"Benthic fauna quality";0.747857142857143;28
"100kmE47N57";"Birds";0.512368421052632;38
"100kmE47N57";"Cetaceans";0.44;4
"100kmE47N57";"Fish";0.655714285714286;14
"100kmE47N57";"Invertebrate fisheries";0.85;2
"100kmE47N57";"Macroalgae";0.356666666666667;3
"100kmE47N57";"Zooplankton";0.7575;4
"100kmE47N58";"Benthic fauna quality";0.747857142857143;28
"100kmE47N58";"Birds";0.512368421052632;38
"100kmE47N58";"Cetaceans";0.44;4
"100kmE47N58";"Fish";0.655714285714286;14
"100kmE47N58";"Invertebrate fisheries";0.85;2
"100kmE47N58";"Macroalgae";0.356666666666667;3
"100kmE47N58";"Zooplankton";0.7575;4
"100kmE47N59";"Benthic fauna quality";0.747857142857143;28
"100kmE47N59";"Birds";0.512368421052632;38
"100kmE47N59";"Cetaceans";0.44;4
"100kmE47N59";"Fish";0.655714285714286;14
"100kmE47N59";"Invertebrate fisheries";0.85;2
"100kmE47N59";"Macroalgae";0.356666666666667;3
"100kmE47N59";"Zooplankton";0.7575;4
"100kmE47N60";"Benthic fauna quality";0.747857142857143;28
"100kmE47N60";"Birds";0.512368421052632;38
"100kmE47N60";"Cetaceans";0.44;4
"100kmE47N60";"Fish";0.655714285714286;14
"100kmE47N60";"Invertebrate fisheries";0.85;2
"100kmE47N60";"Macroalgae";0.356666666666667;3
"100kmE47N60";"Zooplankton";0.7575;4
"100kmE47N61";"Benthic fauna quality";0.747857142857143;28
"100kmE47N61";"Birds";0.512368421052632;38
"100kmE47N61";"Cetaceans";0.44;4
"100kmE47N61";"Fish";0.659583333333333;24
"100kmE47N61";"Invertebrate fisheries";0.85;4
"100kmE47N61";"Macroalgae";0.356666666666667;3
"100kmE47N61";"Zooplankton";0.7575;4
"100kmE47N62";"Benthic fauna quality";0.747857142857143;28
"100kmE47N62";"Birds";0.512368421052632;38
"100kmE47N62";"Cetaceans";0.44;4
"100kmE47N62";"Fish";0.659583333333333;24
"100kmE47N62";"Invertebrate fisheries";0.85;4
"100kmE47N62";"Macroalgae";0.356666666666667;3
"100kmE47N62";"Zooplankton";0.7575;4
"100kmE47N63";"Benthic fauna quality";0.747857142857143;28
"100kmE47N63";"Birds";0.512368421052632;38
"100kmE47N63";"Cetaceans";0.44;4
"100kmE47N63";"Fish";0.659583333333333;24
"100kmE47N63";"Invertebrate fisheries";0.85;4
"100kmE47N63";"Macroalgae";0.356666666666667;3
"100kmE47N63";"Zooplankton";0.7575;4
"100kmE47N64";"Benthic fauna quality";0.747857142857143;28
"100kmE47N64";"Birds";0.512368421052632;38
"100kmE47N64";"Cetaceans";0.44;4
"100kmE47N64";"Fish";0.655714285714286;14
"100kmE47N64";"Invertebrate fisheries";0.85;2
"100kmE47N64";"Macroalgae";0.356666666666667;3
"100kmE47N64";"Zooplankton";0.7575;4
"100kmE48N53";"Benthic fauna quality";0.733333333333333;6
"100kmE48N53";"Birds";0.4484;25
"100kmE48N53";"Fish";0.651666666666667;12
"100kmE48N53";"Invertebrate fisheries";0.85;2
"100kmE48N53";"Macroalgae";0.36;1
"100kmE48N54";"Benthic fauna quality";0.747857142857143;28
"100kmE48N54";"Birds";0.512368421052632;38
"100kmE48N54";"Cetaceans";0.44;4
"100kmE48N54";"Fish";0.653846153846154;26
"100kmE48N54";"Invertebrate fisheries";0.85;4
"100kmE48N54";"Macroalgae";0.356666666666667;3
"100kmE48N54";"Zooplankton";0.7575;4
"100kmE48N55";"Benthic fauna quality";0.747857142857143;28
"100kmE48N55";"Birds";0.512368421052632;38
"100kmE48N55";"Cetaceans";0.44;4
"100kmE48N55";"Fish";0.646875;16
"100kmE48N55";"Invertebrate fisheries";0.85;2
"100kmE48N55";"Macroalgae";0.356666666666667;3
"100kmE48N55";"Zooplankton";0.7575;4
"100kmE48N56";"Benthic fauna quality";0.747857142857143;28
"100kmE48N56";"Birds";0.512368421052632;38
"100kmE48N56";"Cetaceans";0.44;4
"100kmE48N56";"Fish";0.653846153846154;26
"100kmE48N56";"Invertebrate fisheries";0.85;4
"100kmE48N56";"Macroalgae";0.356666666666667;3
"100kmE48N56";"Zooplankton";0.7575;4
"100kmE48N57";"Benthic fauna quality";0.747857142857143;28
"100kmE48N57";"Birds";0.512368421052632;38
"100kmE48N57";"Cetaceans";0.44;4
"100kmE48N57";"Fish";0.655714285714286;14
"100kmE48N57";"Invertebrate fisheries";0.85;2
"100kmE48N57";"Macroalgae";0.356666666666667;3
"100kmE48N57";"Zooplankton";0.7575;4
"100kmE48N58";"Benthic fauna quality";0.747857142857143;28
"100kmE48N58";"Birds";0.512368421052632;38
"100kmE48N58";"Cetaceans";0.44;4
"100kmE48N58";"Fish";0.659583333333333;24
"100kmE48N58";"Invertebrate fisheries";0.85;4
"100kmE48N58";"Macroalgae";0.356666666666667;3
"100kmE48N58";"Zooplankton";0.7575;4
"100kmE48N59";"Benthic fauna quality";0.747857142857143;28
"100kmE48N59";"Birds";0.512368421052632;38
"100kmE48N59";"Cetaceans";0.44;4
"100kmE48N59";"Fish";0.659583333333333;24
"100kmE48N59";"Invertebrate fisheries";0.85;4
"100kmE48N59";"Macroalgae";0.356666666666667;3
"100kmE48N59";"Zooplankton";0.7575;4
"100kmE48N60";"Benthic fauna quality";0.747857142857143;28
"100kmE48N60";"Birds";0.512368421052632;38
"100kmE48N60";"Cetaceans";0.44;4
"100kmE48N60";"Fish";0.659583333333333;24
"100kmE48N60";"Invertebrate fisheries";0.85;4
"100kmE48N60";"Macroalgae";0.356666666666667;3
"100kmE48N60";"Zooplankton";0.7575;4
"100kmE48N61";"Benthic fauna quality";0.747857142857143;28
"100kmE48N61";"Birds";0.512368421052632;38
"100kmE48N61";"Cetaceans";0.44;4
"100kmE48N61";"Fish";0.659583333333333;24
"100kmE48N61";"Invertebrate fisheries";0.85;4
"100kmE48N61";"Macroalgae";0.356666666666667;3
"100kmE48N61";"Zooplankton";0.7575;4
"100kmE48N62";"Benthic fauna quality";0.747857142857143;28
"100kmE48N62";"Birds";0.512368421052632;38
"100kmE48N62";"Cetaceans";0.44;4
"100kmE48N62";"Fish";0.655714285714286;14
"100kmE48N62";"Invertebrate fisheries";0.85;2
"100kmE48N62";"Macroalgae";0.356666666666667;3
"100kmE48N62";"Zooplankton";0.7575;4
"100kmE49N54";"Benthic fauna quality";0.747857142857143;28
"100kmE49N54";"Birds";0.512368421052632;38
"100kmE49N54";"Cetaceans";0.44;4
"100kmE49N54";"Fish";0.653846153846154;26
"100kmE49N54";"Invertebrate fisheries";0.85;4
"100kmE49N54";"Macroalgae";0.356666666666667;3
"100kmE49N54";"Zooplankton";0.7575;4
"100kmE49N55";"Benthic fauna quality";0.747857142857143;28
"100kmE49N55";"Birds";0.512368421052632;38
"100kmE49N55";"Cetaceans";0.44;4
"100kmE49N55";"Fish";0.653846153846154;26
"100kmE49N55";"Invertebrate fisheries";0.85;4
"100kmE49N55";"Macroalgae";0.356666666666667;3
"100kmE49N55";"Zooplankton";0.7575;4
"100kmE49N56";"Benthic fauna quality";0.747857142857143;28
"100kmE49N56";"Birds";0.512368421052632;38
"100kmE49N56";"Cetaceans";0.44;4
"100kmE49N56";"Fish";0.656944444444444;36
"100kmE49N56";"Invertebrate fisheries";0.85;6
"100kmE49N56";"Macroalgae";0.356666666666667;3
"100kmE49N56";"Zooplankton";0.7575;4
"100kmE49N57";"Benthic fauna quality";0.747857142857143;28
"100kmE49N57";"Birds";0.512368421052632;38
"100kmE49N57";"Cetaceans";0.44;4
"100kmE49N57";"Fish";0.659583333333333;24
"100kmE49N57";"Invertebrate fisheries";0.85;4
"100kmE49N57";"Macroalgae";0.356666666666667;3
"100kmE49N57";"Zooplankton";0.7575;4
"100kmE49N58";"Benthic fauna quality";0.747857142857143;28
"100kmE49N58";"Birds";0.512368421052632;38
"100kmE49N58";"Cetaceans";0.44;4
"100kmE49N58";"Fish";0.659583333333333;24
"100kmE49N58";"Invertebrate fisheries";0.85;4
"100kmE49N58";"Macroalgae";0.356666666666667;3
"100kmE49N58";"Zooplankton";0.7575;4
"100kmE49N59";"Benthic fauna quality";0.747857142857143;28
"100kmE49N59";"Birds";0.512368421052632;38
"100kmE49N59";"Cetaceans";0.44;4
"100kmE49N59";"Fish";0.655714285714286;14
"100kmE49N59";"Invertebrate fisheries";0.85;2
"100kmE49N59";"Macroalgae";0.356666666666667;3
"100kmE49N59";"Zooplankton";0.7575;4
"100kmE49N60";"Benthic fauna quality";0.747857142857143;28
"100kmE49N60";"Birds";0.512368421052632;38
"100kmE49N60";"Cetaceans";0.44;4
"100kmE49N60";"Fish";0.655714285714286;14
"100kmE49N60";"Invertebrate fisheries";0.85;2
"100kmE49N60";"Macroalgae";0.356666666666667;3
"100kmE49N60";"Zooplankton";0.7575;4
"100kmE49N61";"Benthic fauna quality";0.747857142857143;28
"100kmE49N61";"Birds";0.512368421052632;38
"100kmE49N61";"Cetaceans";0.44;4
"100kmE49N61";"Fish";0.659583333333333;24
"100kmE49N61";"Invertebrate fisheries";0.85;4
"100kmE49N61";"Macroalgae";0.356666666666667;3
"100kmE49N61";"Zooplankton";0.7575;4
"100kmE50N54";"Benthic fauna quality";0.747857142857143;28
"100kmE50N54";"Birds";0.512368421052632;38
"100kmE50N54";"Cetaceans";0.44;4
"100kmE50N54";"Fish";0.655714285714286;14
"100kmE50N54";"Invertebrate fisheries";0.85;2
"100kmE50N54";"Macroalgae";0.356666666666667;3
"100kmE50N54";"Zooplankton";0.7575;4
"100kmE50N55";"Benthic fauna quality";0.747857142857143;28
"100kmE50N55";"Birds";0.512368421052632;38
"100kmE50N55";"Cetaceans";0.44;4
"100kmE50N55";"Fish";0.653846153846154;26
"100kmE50N55";"Invertebrate fisheries";0.85;4
"100kmE50N55";"Macroalgae";0.356666666666667;3
"100kmE50N55";"Zooplankton";0.7575;4
"100kmE50N56";"Benthic fauna quality";0.747857142857143;28
"100kmE50N56";"Birds";0.512368421052632;38
"100kmE50N56";"Cetaceans";0.44;4
"100kmE50N56";"Fish";0.655714285714286;14
"100kmE50N56";"Invertebrate fisheries";0.85;2
"100kmE50N56";"Macroalgae";0.356666666666667;3
"100kmE50N56";"Zooplankton";0.7575;4
"100kmE50N57";"Benthic fauna quality";0.747857142857143;28
"100kmE50N57";"Birds";0.512368421052632;38
"100kmE50N57";"Cetaceans";0.44;4
"100kmE50N57";"Fish";0.659583333333333;24
"100kmE50N57";"Invertebrate fisheries";0.85;4
"100kmE50N57";"Macroalgae";0.356666666666667;3
"100kmE50N57";"Zooplankton";0.7575;4
"100kmE50N58";"Benthic fauna quality";0.747857142857143;28
"100kmE50N58";"Birds";0.512368421052632;38
"100kmE50N58";"Cetaceans";0.44;4
"100kmE50N58";"Fish";0.659583333333333;24
"100kmE50N58";"Invertebrate fisheries";0.85;4
"100kmE50N58";"Macroalgae";0.356666666666667;3
"100kmE50N58";"Zooplankton";0.7575;4
"100kmE50N59";"Benthic fauna quality";0.747857142857143;28
"100kmE50N59";"Birds";0.512368421052632;38
"100kmE50N59";"Cetaceans";0.44;4
"100kmE50N59";"Fish";0.659583333333333;24
"100kmE50N59";"Invertebrate fisheries";0.85;4
"100kmE50N59";"Macroalgae";0.356666666666667;3
"100kmE50N59";"Zooplankton";0.7575;4
"100kmE50N60";"Benthic fauna quality";0.747857142857143;28
"100kmE50N60";"Birds";0.512368421052632;38
"100kmE50N60";"Cetaceans";0.44;4
"100kmE50N60";"Fish";0.659583333333333;24
"100kmE50N60";"Invertebrate fisheries";0.85;4
"100kmE50N60";"Macroalgae";0.356666666666667;3
"100kmE50N60";"Zooplankton";0.7575;4
"100kmE51N54";"Benthic fauna quality";0.747857142857143;28
"100kmE51N54";"Birds";0.512368421052632;38
"100kmE51N54";"Cetaceans";0.44;4
"100kmE51N54";"Fish";0.655714285714286;14
"100kmE51N54";"Invertebrate fisheries";0.85;2
"100kmE51N54";"Macroalgae";0.356666666666667;3
"100kmE51N54";"Zooplankton";0.7575;4
"100kmE51N55";"Benthic fauna quality";0.747857142857143;28
"100kmE51N55";"Birds";0.512368421052632;38
"100kmE51N55";"Cetaceans";0.44;4
"100kmE51N55";"Fish";0.655714285714286;14
"100kmE51N55";"Invertebrate fisheries";0.85;2
"100kmE51N55";"Macroalgae";0.356666666666667;3
"100kmE51N55";"Zooplankton";0.7575;4
"100kmE51N56";"Benthic fauna quality";0.747857142857143;28
"100kmE51N56";"Birds";0.512368421052632;38
"100kmE51N56";"Cetaceans";0.44;4
"100kmE51N56";"Fish";0.655714285714286;14
"100kmE51N56";"Invertebrate fisheries";0.85;2
"100kmE51N56";"Macroalgae";0.356666666666667;3
"100kmE51N56";"Zooplankton";0.7575;4
"20kmE262N174";"Benthic fauna quality";0.15;1
"20kmE262N174";"Fish";0.703;10
"20kmE262N176";"Fish";0.703;10
"20kmE262N194";"Fish";0.703;10
"20kmE262N196";"Benthic fauna quality";0.15;1
"20kmE262N196";"Fish";0.703;10
"20kmE262N198";"Benthic fauna quality";0.15;1
"20kmE262N198";"Fish";0.703;10
"20kmE264N174";"Fish";0.703;10
"20kmE264N176";"Benthic fauna quality";0.15;1
"20kmE264N176";"Fish";0.703;10
"20kmE264N178";"Fish";0.703;10
"20kmE264N180";"Benthic fauna quality";0.15;1
"20kmE264N180";"Fish";0.703;10
"20kmE264N182";"Fish";0.703;10
"20kmE264N184";"Fish";0.703;10
"20kmE264N190";"Fish";0.703;10
"20kmE264N192";"Benthic fauna quality";0.15;1
"20kmE264N192";"Fish";0.703;10
"20kmE264N194";"Benthic fauna quality";0.15;1
"20kmE264N194";"Fish";0.703;10
"20kmE264N196";"Benthic fauna quality";0.15;1
"20kmE264N196";"Fish";0.703;10
"20kmE264N198";"Benthic fauna quality";0.15;1
"20kmE264N198";"Fish";0.703;10
"20kmE264N200";"Benthic fauna quality";0.15;1
"20kmE264N200";"Fish";0.703;10
"20kmE264N202";"Fish";0.703;10
"20kmE264N204";"Fish";0.703;10
"20kmE266N174";"Benthic fauna quality";0.15;1
"20kmE266N174";"Fish";0.703;10
"20kmE266N176";"Fish";0.703;10
"20kmE266N178";"Benthic fauna quality";0.15;1
"20kmE266N178";"Fish";0.703;10
"20kmE266N180";"Fish";0.703;10
"20kmE266N182";"Benthic fauna quality";0.15;1
"20kmE266N182";"Fish";0.703;10
"20kmE266N184";"Benthic fauna quality";0.15;1
"20kmE266N184";"Fish";0.703;10
"20kmE266N186";"Fish";0.703;10
"20kmE266N188";"Fish";0.703;10
"20kmE266N190";"Benthic fauna quality";0.15;1
"20kmE266N190";"Fish";0.703;10
"20kmE266N192";"Fish";0.703;10
"20kmE266N194";"Fish";0.703;10
"20kmE266N196";"Fish";0.703;10
"20kmE266N200";"Fish";0.703;10
"20kmE266N202";"Benthic fauna quality";0.15;1
"20kmE266N202";"Fish";0.703;10
"20kmE268N174";"Benthic fauna quality";0.15;1
"20kmE268N174";"Fish";0.703;10
"20kmE268N186";"Benthic fauna quality";0.15;1
"20kmE268N186";"Fish";0.703;10
"20kmE268N188";"Fish";0.703;10
"20kmE268N190";"Benthic fauna quality";0.15;1
"20kmE268N190";"Fish";0.703;10
"20kmE268N192";"Fish";0.703;10
"20kmE268N194";"Fish";0.703;10
"20kmE268N196";"Fish";0.703;10
"20kmE268N202";"Benthic fauna quality";0.15;1
"20kmE268N202";"Fish";0.703;10
"20kmE268N204";"Benthic fauna quality";0.15;1
"20kmE268N204";"Fish";0.703;10
"20kmE268N206";"Fish";0.703;10
"20kmE270N172";"Benthic fauna quality";0.15;1
"20kmE270N172";"Fish";0.703;10
"20kmE270N174";"Benthic fauna quality";0.15;1
"20kmE270N174";"Fish";0.703;10
"20kmE270N204";"Fish";0.703;10
"20kmE270N206";"Benthic fauna quality";0.15;1
"20kmE270N206";"Fish";0.703;10
"20kmE270N208";"Fish";0.703;10
"20kmE270N210";"Benthic fauna quality";0.15;1
"20kmE270N210";"Fish";0.703;10
"20kmE272N170";"Fish";0.703;10
"20kmE272N172";"Benthic fauna quality";0.15;1
"20kmE272N172";"Fish";0.703;10
"20kmE272N174";"Fish";0.703;10
"20kmE272N208";"Fish";0.703;10
"20kmE272N210";"Benthic fauna quality";0.15;1
"20kmE272N210";"Fish";0.703;10
"20kmE272N212";"Benthic fauna quality";0.15;1
"20kmE272N212";"Fish";0.703;10
"20kmE272N214";"Benthic fauna quality";0.15;1
"20kmE272N214";"Fish";0.703;10
"20kmE274N172";"Fish";0.703;10
"20kmE274N174";"Fish";0.703;10
"20kmE274N212";"Fish";0.703;10
"20kmE274N214";"Fish";0.703;10
"20kmE274N216";"Fish";0.703;10
"20kmE274N218";"Benthic fauna quality";0.15;1
"20kmE274N218";"Fish";0.703;10
"20kmE274N220";"Benthic fauna quality";0.15;1
"20kmE274N220";"Fish";0.703;10
"20kmE274N222";"Benthic fauna quality";0.15;1
"20kmE274N222";"Fish";0.703;10
"20kmE274N224";"Fish";0.703;10
"20kmE274N226";"Benthic fauna quality";0.15;1
"20kmE274N226";"Fish";0.703;10
"20kmE274N228";"Benthic fauna quality";0.15;1
"20kmE274N228";"Fish";0.703;10
"20kmE274N234";"Fish";0.703;10
"20kmE274N236";"Benthic fauna quality";0.15;1
"20kmE274N236";"Fish";0.703;10
"20kmE274N238";"Benthic fauna quality";0.15;1
"20kmE274N238";"Fish";0.703;10
"20kmE274N240";"Benthic fauna quality";0.15;1
"20kmE274N240";"Fish";0.687727272727273;22
"20kmE274N242";"Fish";0.675;12
"20kmE276N172";"Fish";0.703;10
"20kmE276N174";"Fish";0.703;10
"20kmE276N216";"Fish";0.703;10
"20kmE276N218";"Fish";0.703;10
"20kmE276N220";"Benthic fauna quality";0.15;1
"20kmE276N220";"Fish";0.703;10
"20kmE276N222";"Fish";0.703;10
"20kmE276N224";"Benthic fauna quality";0.15;1
"20kmE276N224";"Fish";0.703;10
"20kmE276N226";"Benthic fauna quality";0.15;1
"20kmE276N226";"Fish";0.703;10
"20kmE276N228";"Fish";0.703;10
"20kmE276N230";"Fish";0.703;10
"20kmE276N232";"Benthic fauna quality";0.15;1
"20kmE276N232";"Fish";0.703;10
"20kmE276N234";"Benthic fauna quality";0.15;1
"20kmE276N234";"Fish";0.703;10
"20kmE276N236";"Benthic fauna quality";0.15;1
"20kmE276N236";"Fish";0.703;10
"20kmE276N238";"Benthic fauna quality";0.15;1
"20kmE276N238";"Fish";0.703;10
"20kmE276N240";"Benthic fauna quality";0.15;1
"20kmE276N240";"Fish";0.687727272727273;22
"20kmE276N242";"Benthic fauna quality";0.15;1
"20kmE276N242";"Fish";0.675;12
"20kmE278N172";"Fish";0.703;10
"20kmE278N174";"Fish";0.703;10
"20kmE278N230";"Fish";0.703;10
"20kmE278N232";"Benthic fauna quality";0.15;1
"20kmE278N232";"Fish";0.703;10
"20kmE278N234";"Benthic fauna quality";0.15;1
"20kmE278N234";"Fish";0.703;10
"20kmE278N236";"Benthic fauna quality";0.15;1
"20kmE278N236";"Fish";0.703;10
"20kmE278N238";"Fish";0.703;10
"20kmE278N242";"Benthic fauna quality";0.15;1
"20kmE278N242";"Fish";0.675;12
"20kmE278N244";"Benthic fauna quality";0.15;1
"20kmE278N244";"Fish";0.675;12
"20kmE280N172";"Benthic fauna quality";0.15;1
"20kmE280N172";"Fish";0.703;10
"20kmE280N174";"Fish";0.703;10
"20kmE280N242";"Benthic fauna quality";0.15;1
"20kmE280N242";"Fish";0.675;12
"20kmE280N244";"Benthic fauna quality";0.15;1
"20kmE280N244";"Fish";0.675;12
"20kmE282N170";"Benthic fauna quality";0.15;1
"20kmE282N170";"Fish";0.703;10
"20kmE282N172";"Fish";0.703;10
"20kmE282N174";"Fish";0.703;10
"20kmE282N242";"Benthic fauna quality";0.15;1
"20kmE282N242";"Fish";0.675;12
"20kmE282N244";"Benthic fauna quality";0.15;1
"20kmE282N244";"Fish";0.675;12
"20kmE284N162";"Benthic fauna quality";0.15;1
"20kmE284N162";"Fish";0.703;10
"20kmE284N164";"Benthic fauna quality";0.15;1
"20kmE284N164";"Fish";0.703;10
"20kmE284N166";"Fish";0.703;10
"20kmE284N168";"Benthic fauna quality";0.15;1
"20kmE284N168";"Fish";0.703;10
"20kmE284N170";"Fish";0.703;10
"20kmE284N242";"Benthic fauna quality";0.15;1
"20kmE284N242";"Fish";0.675;12
"20kmE284N244";"Benthic fauna quality";0.15;1
"20kmE284N244";"Fish";0.675;12
"20kmE284N246";"Benthic fauna quality";0.15;1
"20kmE284N246";"Fish";0.675;12
"20kmE286N160";"Benthic fauna quality";0.15;1
"20kmE286N160";"Fish";0.703;10
"20kmE286N162";"Benthic fauna quality";0.15;1
"20kmE286N162";"Fish";0.703;10
"20kmE286N164";"Benthic fauna quality";0.15;1
"20kmE286N164";"Fish";0.703;10
"20kmE286N166";"Fish";0.703;10
"20kmE286N168";"Fish";0.703;10
"20kmE286N242";"Fish";0.675;12
"20kmE286N244";"Benthic fauna quality";0.15;1
"20kmE286N244";"Fish";0.675;12
"20kmE286N246";"Benthic fauna quality";0.15;1
